performance_id,player_id,match_id,points_scored,assists,minutes_played
15252,14826,5070,147,7,1
15253,2464,5684,62,6,50
15254,1451,8920,72,1,18
15255,11342,3361,43,9,11
15256,11158,19547,15,6,62
15257,19849,7449,140,3,23
15258,21404,17812,133,7,74
15259,1933,19595,115,2,76
15260,22498,1970,76,8,21
15261,17777,15349,74,1,76
15262,22044,296,90,7,7
15263,17995,7757,55,2,3
15264,14545,16273,29,4,3
15265,24519,21235,45,2,45
15266,5881,17264,51,1,30
15267,2504,958,118,9,1
15268,11917,295,118,6,11
15269,22066,14598,72,8,35
15270,4370,4153,75,8,45
15271,21923,5898,6,5,50
15272,24446,24153,92,4,15
15273,23320,10117,149,8,87
15274,13582,7868,26,7,33
15275,13034,22023,58,0,73
15276,19890,23571,10,9,42
15277,16068,13130,21,0,81
15278,1094,8560,95,6,33
15279,10859,16146,11,5,1
15280,5282,23983,60,8,18
15281,11897,22494,145,0,60
15282,17049,14748,136,0,79
15283,6369,14617,36,0,70
15284,813,6750,17,1,3
15285,18433,131,57,8,13
15286,24634,14057,29,7,26
15287,23769,10700,13,4,82
15288,13488,20872,32,0,37
15289,11665,8710,72,3,15
15290,16859,24391,49,4,23
15291,11301,1863,143,4,67
15292,4838,4646,134,9,19
15293,10644,8890,126,3,78
15294,7842,2633,116,5,9
15295,21834,2553,66,1,48
15296,184,24833,133,2,52
15297,11298,2644,2,9,43
15298,20503,1616,14,9,57
15299,24012,15282,52,8,53
15300,3923,4684,105,9,73
15301,6827,15764,50,6,86
15302,19744,304,22,2,16
15303,3906,21501,24,3,25
15304,477,21342,106,6,67
15305,24254,2455,96,0,81
15306,10612,5534,3,3,14
15307,7545,4047,44,7,84
15308,20903,21370,103,8,57
15309,19925,17753,23,6,68
15310,14865,8768,95,8,88
15311,2562,5629,44,8,51
15312,23033,1135,55,4,29
15313,18578,10937,44,9,67
15314,2119,868,40,0,57
15315,3228,12700,29,2,68
15316,17838,21009,87,1,59
15317,16005,8910,65,7,38
15318,16482,14076,97,5,26
15319,22235,23665,129,6,47
15320,16403,17211,121,7,87
15321,4124,1298,139,3,72
15322,4856,20105,6,2,47
15323,16674,21429,50,6,56
15324,517,3098,58,7,85
15325,3301,20325,31,4,7
15326,11422,13791,76,6,29
15327,22680,6508,11,5,5
15328,3429,4656,2,2,81
15329,17363,22359,83,5,75
15330,2323,4739,72,8,18
15331,17137,5605,137,4,0
15332,7968,18284,107,0,21
15333,4857,3769,59,7,43
15334,348,6722,119,8,14
15335,1981,19775,113,4,79
15336,11688,12255,113,5,24
15337,19197,7592,65,3,46
15338,2816,11678,88,6,49
15339,24384,23835,51,9,64
15340,18367,18985,111,8,31
15341,9747,13925,134,2,64
15342,6360,23119,56,1,80
15343,1132,23926,80,8,10
15344,2321,13759,115,0,40
15345,3203,17822,122,8,81
15346,9874,12528,87,3,57
15347,3454,21527,50,3,62
15348,18702,690,134,2,28
15349,3051,10671,114,0,42
15350,16319,22099,14,9,27
15351,5251,10062,94,5,76
15352,19308,2306,12,5,21
15353,6033,3262,131,9,33
15354,19148,2170,10,9,28
15355,6983,6859,98,3,78
15356,21666,12128,13,2,45
15357,8369,10041,135,1,51
15358,2419,14512,32,5,12
15359,3260,15497,8,6,9
15360,14627,16926,35,4,63
15361,24560,3170,20,1,37
15362,9661,9890,146,2,10
15363,22394,22178,145,0,72
15364,2629,1895,13,6,21
15365,5390,21451,89,1,1
15366,21486,18127,2,8,62
15367,20177,20472,101,6,53
15368,11555,1461,95,0,88
15369,6255,21177,67,4,56
15370,2518,345,110,5,40
15371,192,14075,67,8,67
15372,24268,23268,12,1,16
15373,23492,19992,136,4,58
15374,23436,24591,22,2,23
15375,4314,15680,8,4,42
15376,15545,18398,48,3,18
15377,8610,10078,113,8,83
15378,24733,4848,72,7,8
15379,3999,8899,28,1,8
15380,5826,5593,97,9,7
15381,4635,9991,44,2,41
15382,20365,4772,85,6,36
15383,4394,6259,9,7,0
15384,15380,5851,46,9,43
15385,21612,11911,144,7,3
15386,24952,15482,37,0,57
15387,18960,4464,42,0,88
15388,10816,13137,113,0,79
15389,2115,18025,114,6,71
15390,22820,8181,58,3,53
15391,8,6474,85,0,82
15392,21725,7427,34,2,68
15393,6851,20459,140,4,69
15394,12321,21963,80,2,13
15395,7333,6728,133,6,40
15396,221,8092,44,8,20
15397,6608,23407,33,1,55
15398,14020,20664,12,4,85
15399,3174,5389,142,0,0
15400,20222,1664,64,2,70
15401,22450,20464,138,1,55
15402,24412,9302,43,0,74
15403,321,8197,91,0,71
15404,21779,2166,3,6,60
15405,17198,18978,32,0,28
15406,21370,20214,96,9,3
15407,6749,10181,46,1,31
15408,5382,2637,14,3,29
15409,19791,11489,36,1,17
15410,19376,15494,87,6,45
15411,2369,11884,110,0,56
15412,16315,20610,52,5,12
15413,288,14132,96,4,14
15414,3467,20623,46,7,70
15415,14162,5353,16,9,0
15416,7822,23907,65,2,6
15417,12122,3649,68,2,84
15418,445,20211,95,1,12
15419,4637,16805,115,2,33
15420,12433,5414,58,0,85
15421,4465,4618,101,0,33
15422,20411,24120,37,2,24
15423,7193,4194,145,0,75
15424,7966,3386,74,9,17
15425,895,10880,25,5,42
15426,3208,1366,40,7,6
15427,15029,4723,43,9,9
15428,6818,9442,123,8,23
15429,23051,24462,149,9,16
15430,2528,23511,91,3,15
15431,23868,1897,118,0,34
15432,14177,5954,107,9,3
15433,13360,418,45,6,46
15434,3484,20835,109,7,49
15435,6199,1338,97,1,29
15436,24103,22552,44,1,72
15437,24126,14417,109,6,43
15438,831,16480,116,9,81
15439,697,12124,58,2,62
15440,19510,8417,34,1,58
15441,8470,17095,60,4,75
15442,17227,15246,86,8,16
15443,11874,12806,101,6,7
15444,1792,4507,103,9,76
15445,17731,24374,136,5,21
15446,2764,90,142,1,60
15447,7884,11701,43,1,50
15448,15392,23266,43,6,39
15449,4081,13593,31,6,67
15450,2986,20388,16,9,12
15451,13637,15347,110,4,75
15452,15469,5212,46,9,62
15453,15242,22538,58,4,23
15454,9512,17252,63,7,8
15455,950,2803,26,2,62
15456,9224,15082,14,0,26
15457,21017,5994,80,5,53
15458,10062,15983,40,2,30
15459,20053,3273,66,7,59
15460,8454,16743,57,9,24
15461,3686,7011,97,2,50
15462,12457,16762,92,4,59
15463,18719,10657,107,0,3
15464,9878,20633,120,6,47
15465,14435,8643,15,2,66
15466,22964,22291,88,6,41
15467,1402,862,10,7,22
15468,979,12770,121,7,46
15469,8551,3504,147,3,84
15470,17741,20649,148,7,42
15471,18232,10932,48,1,44
15472,21995,20872,107,6,63
15473,3183,2538,142,3,81
15474,7955,17711,71,9,23
15475,20885,19150,122,5,40
15476,2506,3531,145,5,3
15477,2413,11688,71,0,62
15478,24773,16941,137,6,12
15479,18137,4204,117,5,71
15480,4590,14653,146,1,49
15481,13925,2487,50,4,61
15482,2566,14920,91,3,35
15483,7479,15404,146,8,59
15484,12573,12179,30,8,82
15485,23628,20565,47,4,34
15486,5633,9043,94,9,17
15487,12872,18785,11,9,81
15488,5186,2046,61,3,19
15489,18952,1814,101,1,44
15490,24653,2025,14,1,1
15491,2167,21567,130,7,45
15492,10141,2033,135,5,8
15493,10601,6008,1,2,43
15494,1577,3046,117,2,78
15495,7588,12639,2,4,15
15496,1167,12146,29,2,18
15497,22716,19120,35,2,46
15498,1608,11931,84,5,67
15499,10119,9906,73,6,69
15500,9716,21643,128,4,84
15501,21336,2277,0,5,76
15502,3921,17681,31,4,54
15503,16313,23474,144,4,27
15504,18591,20124,133,2,17
15505,17884,7662,0,0,1
15506,16916,16579,120,8,33
15507,237,24848,78,9,24
15508,4044,12086,137,9,2
15509,13433,16962,41,0,50
15510,1154,22961,89,8,64
15511,21682,24750,104,0,86
15512,4652,21101,55,7,67
15513,23771,13260,138,5,79
15514,18066,1124,143,8,7
15515,17080,12472,98,9,71
15516,24118,5902,74,9,16
15517,5512,14569,99,1,0
15518,21667,17398,130,3,69
15519,1753,8720,4,7,38
15520,2702,17483,12,9,87
15521,20963,7423,42,3,39
15522,18916,7550,149,6,74
15523,3618,8743,33,5,59
15524,5486,18108,86,9,78
15525,19218,10793,141,7,32
15526,21865,3735,15,3,55
15527,20354,12261,143,8,80
15528,11030,11756,5,1,77
15529,1274,6136,8,7,7
15530,11776,22968,27,2,86
15531,18750,23359,124,0,47
15532,5999,2585,106,9,34
15533,3711,12194,82,2,14
15534,18371,14916,122,6,6
15535,8509,7884,103,7,14
15536,10057,12880,75,6,86
15537,12982,11322,20,4,88
15538,85,18182,64,6,27
15539,13718,13345,144,0,80
15540,7040,783,12,4,57
15541,6428,23535,32,4,4
15542,22475,20828,2,1,89
15543,20557,15696,33,7,73
15544,1383,9383,112,9,51
15545,5649,14636,52,1,15
15546,16156,15476,10,7,36
15547,7200,13628,20,2,31
15548,8021,18990,18,0,19
15549,235,10823,49,2,59
15550,3901,8908,74,8,20
15551,9522,930,47,2,34
15552,17236,23268,146,7,59
15553,6865,13948,77,5,48
15554,19614,10819,111,1,28
15555,18985,14778,73,5,83
15556,7284,21993,29,6,52
15557,6601,17264,107,4,6
15558,13299,6412,111,9,42
15559,3974,12457,64,3,61
15560,11104,254,134,3,50
15561,21173,15636,3,7,16
15562,10082,22169,52,4,41
15563,19770,94,75,3,31
15564,17400,11484,107,7,80
15565,1793,7315,75,3,0
15566,15969,12337,99,1,36
15567,5279,22402,44,6,22
15568,2632,18453,94,7,37
15569,4590,23931,47,3,79
15570,21048,4031,111,5,79
15571,5806,15245,27,8,82
15572,15967,21552,47,2,84
15573,11914,11177,112,2,2
15574,8998,22990,29,6,86
15575,15454,9375,96,9,61
15576,2778,844,96,2,75
15577,17483,7533,55,6,62
15578,14806,1908,5,2,60
15579,16025,12880,57,8,33
15580,20055,6295,17,2,75
15581,10812,17232,107,0,29
15582,4114,15317,29,1,37
15583,23187,17453,65,7,88
15584,13849,20134,149,1,70
15585,5558,7276,135,7,69
15586,5783,6362,35,0,70
15587,3024,20450,125,5,85
15588,10657,5391,29,5,46
15589,15647,24714,55,8,51
15590,463,368,21,4,72
15591,19420,6278,94,5,77
15592,19462,2059,93,8,47
15593,5993,13699,137,4,54
15594,1677,18828,44,5,82
15595,12240,4897,1,1,82
15596,24966,23199,127,2,81
15597,8627,18871,149,4,17
15598,6575,15514,38,1,39
15599,11688,12257,112,1,58
15600,201,18153,66,2,38
15601,8770,14814,105,3,24
15602,959,9735,131,3,33
15603,20162,24330,114,0,85
15604,9915,680,127,7,76
15605,21670,6418,35,5,4
15606,1303,20394,111,4,63
15607,22087,3409,59,2,23
15608,20549,284,62,7,52
15609,12363,9095,95,5,38
15610,189,10522,38,8,52
15611,8089,6158,82,7,35
15612,10146,8771,44,2,65
15613,7906,9840,5,1,30
15614,14675,14369,65,9,16
15615,22976,19592,78,8,79
15616,22365,9569,11,6,55
15617,8411,7847,91,9,14
15618,15124,2475,79,5,35
15619,14058,3485,25,7,34
15620,21475,1288,31,0,63
15621,19818,17829,118,1,12
15622,3871,15640,32,3,10
15623,24652,9844,75,7,77
15624,13284,3726,101,9,51
15625,8754,11597,22,6,41
15626,18701,4977,128,4,37
15627,11001,14278,138,5,13
15628,12457,13101,126,9,45
15629,17856,9582,2,6,36
15630,6049,13653,25,8,78
15631,22222,21542,58,5,1
15632,12881,1528,135,7,62
15633,21160,21334,67,3,1
15634,19915,16052,25,0,54
15635,15653,10042,105,0,35
15636,11084,22820,36,1,65
15637,23791,19999,46,6,50
15638,6220,20601,80,4,81
15639,16843,21545,108,5,87
15640,14040,20366,111,3,89
15641,1887,691,24,3,63
15642,21557,9017,30,8,43
15643,12383,10245,76,8,78
15644,19108,24834,98,6,7
15645,2293,22033,12,9,47
15646,24813,2805,128,5,80
15647,21335,6008,27,7,80
15648,21878,15550,13,1,25
15649,10576,3769,147,2,70
15650,3802,10024,4,1,9
15651,19168,3462,3,8,26
15652,7325,16860,11,9,84
15653,4876,17299,113,6,27
15654,19045,8028,24,6,68
15655,5713,24900,79,4,14
15656,15198,10607,64,9,4
15657,16638,3375,27,1,45
15658,2627,5856,78,5,77
15659,21761,16720,94,9,46
15660,10000,7827,17,2,25
15661,15939,528,98,4,15
15662,11189,5360,115,6,18
15663,23331,23383,101,5,29
15664,20545,5672,118,1,54
15665,9338,17895,110,3,9
15666,19051,4490,121,2,62
15667,17256,24981,12,6,69
15668,2042,3025,73,2,86
15669,18045,8827,28,2,25
15670,19709,23273,32,1,55
15671,19813,12443,107,7,61
15672,4069,4627,1,8,43
15673,14745,12430,10,2,67
15674,13930,11389,108,4,81
15675,8814,6583,43,9,40
15676,15959,6468,147,9,79
15677,13039,5852,145,1,23
15678,15259,8137,86,3,55
15679,9093,6562,73,4,2
15680,6978,10136,114,9,53
15681,8510,7640,97,6,43
15682,13151,9031,89,9,74
15683,18728,4215,99,7,27
15684,13170,22361,121,0,50
15685,14942,24307,79,9,20
15686,18997,2663,140,8,25
15687,16621,19956,41,4,63
15688,23079,23890,117,0,23
15689,14931,5564,144,2,78
15690,7515,24301,31,1,54
15691,2441,6553,60,3,65
15692,15453,20923,30,6,51
15693,17991,22004,114,0,67
15694,1066,7631,37,3,45
15695,4596,21063,104,5,17
15696,19743,15719,82,2,63
15697,23399,4488,88,0,89
15698,8489,3335,40,2,86
15699,19325,9616,98,0,8
15700,10781,10839,108,5,87
15701,22732,22248,80,3,41
15702,10012,464,10,0,4
15703,13160,15781,99,8,87
15704,294,4643,15,8,32
15705,2204,13936,41,0,85
15706,12875,6828,149,1,1
15707,11017,946,34,0,4
15708,7071,23896,85,4,38
15709,3672,10343,113,0,8
15710,230,16611,143,2,6
15711,15349,23656,99,6,27
15712,16525,12228,7,5,49
15713,16534,20749,27,5,23
15714,22654,20717,84,2,21
15715,24024,2256,128,6,78
15716,13098,10061,68,7,18
15717,22784,18563,6,1,86
15718,3404,16747,32,3,46
15719,17765,2007,89,3,11
15720,2213,15927,77,3,23
15721,16292,6166,29,8,9
15722,718,4124,15,1,8
15723,7774,21220,25,4,53
15724,8445,8528,145,6,69
15725,17111,13485,57,4,78
15726,2005,5275,104,5,83
15727,12796,3371,146,6,35
15728,16487,19727,125,7,28
15729,4952,1562,44,9,23
15730,24118,11051,88,9,11
15731,24828,6438,105,9,60
15732,16337,23361,104,8,31
15733,20433,23694,85,1,11
15734,15206,11606,136,3,54
15735,1289,10702,19,3,88
15736,5984,5014,29,4,49
15737,12998,22860,17,9,61
15738,7506,21558,41,8,55
15739,22934,16090,67,2,17
15740,8813,19495,49,1,44
15741,19997,20862,111,3,46
15742,22680,11516,147,3,22
15743,19871,13323,66,2,26
15744,11178,3115,30,7,3
15745,2231,10530,1,9,79
15746,8962,14471,15,5,43
15747,17096,12770,67,9,72
15748,21358,9752,88,6,58
15749,10566,16348,132,9,72
15750,6045,12642,43,3,69
15751,10495,3812,101,1,10
15752,1252,7234,104,1,2
15753,4503,21805,103,8,21
15754,13096,16898,31,2,83
15755,4449,16916,69,7,84
15756,8656,2542,61,9,55
15757,10392,3127,66,7,44
15758,13675,2213,111,5,2
15759,11057,24866,63,1,64
15760,12208,135,116,1,36
15761,5133,19973,57,3,48
15762,10924,3808,97,5,85
15763,13404,12996,32,5,0
15764,21214,15805,96,0,30
15765,4886,3333,144,5,80
15766,11103,8148,105,7,63
15767,2055,584,30,4,32
15768,3431,16556,49,9,87
15769,7928,22600,132,6,14
15770,8742,12012,87,2,77
15771,11356,2315,106,7,2
15772,21784,12064,114,4,9
15773,13943,12088,125,1,48
15774,20103,13844,97,3,33
15775,19442,22969,23,7,10
15776,10561,3239,142,6,6
15777,4337,5540,24,8,31
15778,14841,12475,44,3,51
15779,16820,24038,52,6,67
15780,13189,1307,118,0,22
15781,24239,20006,14,9,62
15782,5660,21349,101,0,53
15783,20621,8732,40,6,50
15784,8866,20652,70,8,46
15785,10975,2756,99,3,82
15786,7317,9266,118,4,46
15787,19514,3731,96,9,57
15788,7303,22424,122,4,4
15789,19951,11289,13,6,16
15790,6046,19967,91,5,73
15791,1962,24436,76,2,79
15792,15711,14501,2,8,41
15793,22298,23896,111,4,24
15794,2228,19159,14,1,20
15795,7383,7484,75,1,58
15796,4155,15476,57,3,2
15797,3373,16171,102,1,53
15798,17375,8188,59,0,62
15799,417,8612,105,7,57
15800,3672,218,89,5,24
15801,16964,16314,19,5,8
15802,20963,22555,9,3,66
15803,16931,8162,103,8,80
15804,11594,20538,111,8,20
15805,24056,9445,95,3,23
15806,4655,16408,68,9,66
15807,2381,9754,53,0,51
15808,20975,11270,42,3,86
15809,9883,23034,78,5,3
15810,1646,3804,80,9,15
15811,21331,24887,51,5,34
15812,9208,19198,6,3,38
15813,18540,20230,0,0,2
15814,4444,18472,134,6,30
15815,23580,1921,75,1,80
15816,1302,8127,7,9,75
15817,24218,18010,36,4,57
15818,18360,23604,105,5,75
15819,8088,7534,58,8,29
15820,2627,14647,130,2,37
15821,19344,15466,64,6,85
15822,6952,8954,3,8,52
15823,13211,11233,87,0,19
15824,5328,21922,43,5,22
15825,23881,7325,37,5,74
15826,17184,7029,109,3,25
15827,9875,3060,88,9,13
15828,9874,16633,31,0,17
15829,20309,4988,43,5,24
15830,12547,5490,4,5,42
15831,8280,13692,143,4,4
15832,12534,2573,123,7,61
15833,9854,4335,88,1,83
15834,24570,3111,104,4,53
15835,5788,19773,27,1,80
15836,20117,21023,115,0,54
15837,18436,21821,17,1,67
15838,2543,21698,65,1,54
15839,449,2677,63,0,32
15840,19163,24976,16,4,34
15841,12325,24091,145,3,0
15842,8432,3892,53,2,61
15843,12613,9233,21,7,57
15844,23220,5693,129,6,9
15845,13248,20268,106,3,40
15846,4180,7180,58,0,32
15847,14118,15095,44,7,37
15848,17041,20118,63,6,48
15849,14220,7241,31,2,15
15850,7839,13216,14,4,59
15851,4180,14546,17,0,6
15852,267,919,126,0,2
15853,20504,14310,7,9,16
15854,2074,6288,123,0,51
15855,1206,14364,146,7,7
15856,24975,18995,13,3,33
15857,11676,22339,49,4,2
15858,10281,13314,88,1,65
15859,21283,12518,39,6,64
15860,13739,3868,1,6,41
15861,7465,13382,48,0,78
15862,24294,19578,15,6,19
15863,24012,2224,19,3,20
15864,17336,16830,147,6,79
15865,12927,9684,34,1,18
15866,4534,4064,139,7,23
15867,2192,12742,96,3,20
15868,589,15679,10,0,47
15869,9011,17712,112,6,0
15870,13461,24629,84,8,24
15871,16240,6565,35,0,48
15872,20882,5401,53,7,17
15873,2702,127,136,5,66
15874,12563,12032,7,4,66
15875,14152,9196,51,0,51
15876,14558,4555,115,7,4
15877,12406,16022,95,6,2
15878,9675,19704,145,6,51
15879,10821,19678,124,5,64
15880,19440,12248,71,5,72
15881,12380,24528,111,8,62
15882,3008,9803,3,4,11
15883,1331,583,72,0,67
15884,12454,22000,61,5,81
15885,23497,1929,144,7,31
15886,18763,19089,143,2,2
15887,23254,10545,64,1,67
15888,6325,14924,3,8,88
15889,12456,14810,129,7,24
15890,18114,18121,66,1,77
15891,5333,16516,105,0,42
15892,2497,12095,114,5,20
15893,22106,21647,112,5,10
15894,1609,14488,40,7,20
15895,10152,7664,145,9,59
15896,14260,1307,114,6,48
15897,16894,14926,122,4,3
15898,1841,285,51,7,86
15899,7533,9483,149,8,71
15900,20594,13605,19,5,1
15901,10368,1246,136,0,89
15902,23956,18641,113,4,73
15903,19911,8946,73,2,70
15904,18847,2411,0,0,65
15905,10151,19453,90,6,54
15906,21133,20306,45,3,83
15907,20677,17825,86,1,50
15908,17920,10338,25,2,78
15909,10715,18073,3,1,25
15910,5011,11307,89,0,30
15911,7658,14424,37,5,63
15912,3370,9901,72,6,88
15913,13327,13958,65,5,44
15914,20563,2727,31,2,73
15915,9565,1892,7,9,10
15916,20636,12227,13,3,40
15917,9422,23879,134,7,63
15918,21938,16982,121,8,73
15919,2546,17484,127,7,42
15920,17486,3117,90,0,3
15921,15631,20897,136,0,31
15922,12819,22217,51,6,67
15923,2768,11035,85,9,47
15924,2979,9158,29,9,68
15925,22308,12565,129,2,80
15926,2465,11883,31,4,7
15927,20007,23032,86,4,37
15928,17061,17982,0,6,58
15929,14513,2857,129,8,66
15930,4021,12926,123,7,55
15931,12628,6638,125,5,48
15932,4760,6420,11,9,83
15933,9890,7939,12,4,46
15934,17724,23656,97,4,34
15935,24640,8146,133,1,34
15936,4664,6617,97,3,74
15937,5756,4069,107,8,66
15938,21265,16530,55,5,49
15939,5418,2136,138,0,3
15940,6058,8350,48,5,69
15941,14198,12890,79,7,22
15942,5993,19216,146,7,61
15943,23343,14360,125,7,33
15944,12622,15489,133,9,80
15945,14928,16039,54,5,28
15946,14761,21800,37,4,82
15947,20127,6386,53,0,38
15948,20289,1571,82,2,41
15949,455,9151,49,6,81
15950,18079,14629,77,9,49
15951,12059,2423,58,9,6
15952,17668,23181,112,3,81
15953,18552,22507,66,5,54
15954,15721,7365,58,6,32
15955,414,9396,4,5,46
15956,1218,6756,84,4,0
15957,21423,9792,49,7,72
15958,2130,6280,68,6,38
15959,3367,634,99,7,83
15960,20844,22375,145,5,36
15961,13272,15374,54,0,35
15962,11451,12397,43,1,78
15963,23773,18412,54,3,62
15964,10192,20327,124,3,37
15965,18079,6392,13,4,51
15966,16092,7503,17,9,68
15967,17132,6737,132,9,4
15968,16875,8347,90,2,39
15969,8227,23335,126,5,3
15970,15986,21313,141,2,51
15971,4944,3580,84,3,16
15972,21975,8057,29,9,83
15973,4686,19326,129,3,6
15974,1587,16838,9,8,82
15975,1825,7574,122,6,10
15976,7550,14979,100,6,33
15977,4087,5396,5,2,75
15978,2122,16019,77,4,86
15979,14027,22506,5,1,45
15980,15941,1681,149,2,17
15981,18678,20215,37,0,7
15982,17604,3588,60,3,79
15983,5512,5246,125,7,32
15984,3048,20232,113,3,37
15985,2209,19054,68,2,14
15986,22189,15427,19,0,62
15987,17462,4308,101,1,0
15988,15348,17024,17,3,11
15989,1387,9757,113,6,85
15990,5152,13048,106,4,65
15991,24675,5712,49,3,52
15992,4641,12019,15,0,46
15993,4389,6347,142,9,25
15994,16210,554,94,1,0
15995,2474,16263,44,2,68
15996,8000,13429,69,5,82
15997,22949,4873,20,1,33
15998,24861,24346,142,6,76
15999,4987,6241,87,4,63
16000,9080,17136,15,9,45
16001,16969,21138,57,3,83
16002,22452,15496,144,0,81
16003,15264,22745,101,1,69
16004,16972,22813,61,5,48
16005,18606,7462,130,1,17
16006,95,1508,94,2,40
16007,8417,12697,22,5,5
16008,11265,51,8,5,70
16009,24032,17939,106,9,35
16010,4577,22921,140,3,51
16011,18735,16655,78,6,76
16012,22040,2169,123,7,30
16013,9851,11335,22,0,82
16014,22883,5388,34,9,81
16015,7454,24781,33,7,40
16016,22230,1043,105,8,25
16017,20620,9382,17,5,56
16018,23586,2349,80,3,86
16019,15323,14507,94,7,20
16020,12676,21943,126,5,10
16021,3581,84,25,1,54
16022,19439,24040,13,8,78
16023,24884,40,47,3,50
16024,6529,366,35,4,61
16025,749,21217,102,4,67
16026,17310,10929,65,7,54
16027,9978,24694,11,4,43
16028,20701,6954,18,8,23
16029,22651,5931,139,4,57
16030,1714,24565,124,7,34
16031,16302,863,50,1,18
16032,17285,1099,46,1,6
16033,16482,23781,102,1,28
16034,10894,22698,56,3,29
16035,20176,15054,82,7,9
16036,13191,21014,32,5,34
16037,5449,14085,103,0,48
16038,23113,15730,60,1,70
16039,3879,7611,70,2,36
16040,7254,10283,87,1,62
16041,24044,8379,137,2,13
16042,9411,20863,139,3,25
16043,24336,13098,89,0,36
16044,24649,16381,84,2,57
16045,10830,12618,18,3,81
16046,17654,8426,53,4,45
16047,16043,10667,100,6,44
16048,13603,15452,75,2,55
16049,15969,13401,82,2,85
16050,9882,18893,128,8,65
16051,20242,2228,130,1,64
16052,18629,6299,4,2,5
16053,10261,5545,29,7,74
16054,14713,19469,130,0,69
16055,23849,23520,91,9,41
16056,12818,15964,139,4,58
16057,13114,23867,11,6,66
16058,17940,411,75,0,14
16059,5411,9166,68,8,53
16060,21941,22891,65,5,18
16061,17331,9692,91,5,24
16062,2472,11465,0,9,46
16063,10755,7364,107,0,32
16064,3911,3884,100,7,27
16065,17545,15514,78,6,43
16066,22681,10752,138,4,59
16067,18964,18167,36,6,47
16068,7561,7416,86,9,29
16069,16905,6388,143,8,57
16070,4510,11713,130,4,33
16071,11792,1029,14,6,49
16072,9653,10678,9,5,60
16073,8804,20077,136,6,88
16074,14487,7405,50,2,29
16075,7058,8548,122,2,12
16076,21075,8494,37,7,8
16077,5470,10265,76,3,34
16078,1842,12346,80,2,48
16079,22186,23281,134,6,88
16080,1823,15204,90,1,79
16081,14221,12830,101,9,13
16082,22010,14634,75,5,26
16083,14228,1388,109,2,2
16084,3419,607,118,0,66
16085,2641,19175,32,9,80
16086,21868,10050,77,9,23
16087,6961,21408,53,8,6
16088,22532,6666,121,0,16
16089,22801,4799,43,9,56
16090,13507,1700,47,8,76
16091,20145,24921,9,0,77
16092,21312,3483,95,5,4
16093,3791,17669,75,8,67
16094,22135,2138,108,7,73
16095,9070,8813,16,1,9
16096,3579,1330,92,5,41
16097,2928,24003,129,7,9
16098,13540,5278,34,9,47
16099,9285,5228,48,4,31
16100,3501,24085,12,8,84
16101,4408,10538,16,8,18
16102,24908,21314,26,9,16
16103,5875,12944,121,4,84
16104,13752,24198,112,9,32
16105,12619,11596,135,3,9
16106,17432,24192,145,9,35
16107,23737,1727,64,9,16
16108,13803,12382,36,1,32
16109,22881,7846,86,8,29
16110,2272,7571,137,5,51
16111,17990,7109,89,8,25
16112,23717,11698,15,1,34
16113,15668,6364,7,8,41
16114,18275,2939,111,4,63
16115,24012,23004,0,5,44
16116,99,19906,149,1,55
16117,9574,10370,142,0,39
16118,9710,19108,92,5,85
16119,7982,8168,120,6,58
16120,8727,10003,37,3,24
16121,21037,3061,67,3,47
16122,3499,1005,59,6,63
16123,635,14311,26,3,40
16124,22833,6958,82,2,27
16125,23847,7860,5,7,19
16126,19662,675,84,2,2
16127,3304,11420,121,8,31
16128,1654,7836,97,5,52
16129,620,24451,100,1,77
16130,4744,23808,95,0,86
16131,10179,1421,17,3,78
16132,10595,18465,110,2,26
16133,9177,1459,123,1,73
16134,7886,18676,76,8,52
16135,24529,3216,4,4,10
16136,9804,10094,96,1,45
16137,6934,5263,82,5,54
16138,16204,19431,10,6,35
16139,12722,24460,124,1,71
16140,17354,9620,86,5,23
16141,24643,2243,4,9,29
16142,18588,19017,88,5,37
16143,24479,13322,22,2,72
16144,23692,15687,39,1,83
16145,4802,19834,148,8,72
16146,23950,4746,69,6,69
16147,4969,10093,1,4,2
16148,19937,4694,94,8,29
16149,19113,7299,37,6,50
16150,9808,10091,107,2,7
16151,8876,13075,90,1,87
16152,5962,1982,119,5,55
16153,12078,11096,97,6,27
16154,1591,11287,13,8,81
16155,6599,9471,17,8,25
16156,17581,19335,115,7,33
16157,17530,1922,63,1,60
16158,6161,7684,45,1,17
16159,12249,1895,88,8,6
16160,15134,8191,136,7,81
16161,14380,13028,45,4,16
16162,22979,14391,8,9,62
16163,5570,1488,84,6,3
16164,20396,13558,145,9,35
16165,22589,4840,109,6,12
16166,665,12314,89,6,68
16167,19061,17335,68,4,51
16168,22518,1635,0,4,64
16169,7529,8770,142,4,34
16170,19875,13208,24,5,54
16171,18611,13228,101,3,47
16172,23729,15861,44,8,9
16173,199,14252,30,1,65
16174,9986,18641,3,1,12
16175,13297,11894,137,3,77
16176,23850,9760,58,5,21
16177,2582,19895,102,7,66
16178,15158,16105,37,2,82
16179,4694,698,128,1,45
16180,2907,10127,142,5,38
16181,14189,275,67,1,78
16182,14782,2702,109,9,34
16183,22720,20034,69,3,59
16184,17792,17069,109,1,6
16185,1170,15058,38,6,68
16186,14981,11015,91,1,89
16187,10906,4656,49,0,71
