player_id,player_name,team_id,age,role
14774,Player_14774,19,38,Defender
14775,Player_14775,19,31,Goalkeeper
14776,Player_14776,12,29,All-Rounder
14777,Player_14777,20,30,Batsman
14778,Player_14778,15,22,Defender
14779,Player_14779,5,22,All-Rounder
14780,Player_14780,14,34,Batsman
14781,Player_14781,12,22,Batsman
14782,Player_14782,11,36,Bowler
14783,Player_14783,5,21,Defender
14784,Player_14784,16,24,Goalkeeper
14785,Player_14785,18,34,Bowler
14786,Player_14786,12,28,Batsman
14787,Player_14787,5,23,Defender
14788,Player_14788,16,30,Defender
14789,Player_14789,12,29,Bowler
14790,Player_14790,2,22,All-Rounder
14791,Player_14791,6,27,All-Rounder
14792,Player_14792,4,28,Goalkeeper
14793,Player_14793,13,26,Defender
14794,Player_14794,10,30,Bowler
14795,Player_14795,17,20,Batsman
14796,Player_14796,14,34,All-Rounder
14797,Player_14797,15,35,Bowler
14798,Player_14798,8,22,Goalkeeper
14799,Player_14799,18,33,Goalkeeper
14800,Player_14800,3,33,Defender
14801,Player_14801,17,28,Goalkeeper
14802,Player_14802,7,39,Goalkeeper
14803,Player_14803,13,21,All-Rounder
14804,Player_14804,16,26,All-Rounder
14805,Player_14805,5,32,Goalkeeper
14806,Player_14806,4,29,Defender
14807,Player_14807,10,33,All-Rounder
14808,Player_14808,13,21,All-Rounder
14809,Player_14809,10,20,Goalkeeper
14810,Player_14810,14,38,Defender
14811,Player_14811,12,21,Goalkeeper
14812,Player_14812,1,19,Batsman
14813,Player_14813,20,36,Batsman
14814,Player_14814,20,24,Defender
14815,Player_14815,7,19,Batsman
14816,Player_14816,9,18,Defender
14817,Player_14817,8,35,Batsman
14818,Player_14818,13,25,Bowler
14819,Player_14819,14,25,All-Rounder
14820,Player_14820,12,27,Goalkeeper
14821,Player_14821,8,35,Defender
14822,Player_14822,18,39,Batsman
14823,Player_14823,16,28,Bowler
14824,Player_14824,11,18,Batsman
14825,Player_14825,16,24,Bowler
14826,Player_14826,14,25,Goalkeeper
14827,Player_14827,3,31,All-Rounder
14828,Player_14828,2,36,All-Rounder
14829,Player_14829,3,25,Bowler
14830,Player_14830,4,36,Batsman
14831,Player_14831,5,39,All-Rounder
14832,Player_14832,10,21,Batsman
14833,Player_14833,20,27,Defender
14834,Player_14834,2,39,Batsman
14835,Player_14835,12,27,Defender
14836,Player_14836,5,21,Defender
14837,Player_14837,5,25,All-Rounder
14838,Player_14838,1,24,Defender
14839,Player_14839,4,32,Batsman
14840,Player_14840,12,25,Goalkeeper
14841,Player_14841,12,27,Batsman
14842,Player_14842,16,24,Bowler
14843,Player_14843,17,36,Bowler
14844,Player_14844,10,20,Batsman
14845,Player_14845,17,26,Bowler
14846,Player_14846,17,33,Goalkeeper
14847,Player_14847,18,31,Bowler
14848,Player_14848,2,24,All-Rounder
14849,Player_14849,4,29,Goalkeeper
14850,Player_14850,19,18,All-Rounder
14851,Player_14851,11,33,All-Rounder
14852,Player_14852,17,20,Goalkeeper
14853,Player_14853,12,18,All-Rounder
14854,Player_14854,2,23,Bowler
14855,Player_14855,6,19,Batsman
14856,Player_14856,9,24,Goalkeeper
14857,Player_14857,5,25,Batsman
14858,Player_14858,20,30,Goalkeeper
14859,Player_14859,9,33,Goalkeeper
14860,Player_14860,8,39,All-Rounder
14861,Player_14861,20,38,Batsman
14862,Player_14862,8,27,Bowler
14863,Player_14863,6,21,Batsman
14864,Player_14864,3,38,Goalkeeper
14865,Player_14865,5,30,Bowler
14866,Player_14866,9,34,All-Rounder
14867,Player_14867,7,25,Bowler
14868,Player_14868,4,25,Bowler
14869,Player_14869,7,24,Batsman
14870,Player_14870,5,18,Goalkeeper
14871,Player_14871,11,32,Goalkeeper
14872,Player_14872,15,32,Goalkeeper
14873,Player_14873,2,36,Defender
14874,Player_14874,13,21,All-Rounder
14875,Player_14875,16,23,Batsman
14876,Player_14876,7,27,Goalkeeper
14877,Player_14877,8,29,Bowler
14878,Player_14878,6,21,Defender
14879,Player_14879,7,23,All-Rounder
14880,Player_14880,18,31,Goalkeeper
14881,Player_14881,20,30,Defender
14882,Player_14882,7,39,All-Rounder
14883,Player_14883,3,38,Bowler
14884,Player_14884,5,20,Defender
14885,Player_14885,1,38,Batsman
14886,Player_14886,15,32,All-Rounder
14887,Player_14887,3,20,Defender
14888,Player_14888,8,22,Defender
14889,Player_14889,9,30,All-Rounder
14890,Player_14890,15,32,Defender
14891,Player_14891,10,34,Defender
14892,Player_14892,2,23,All-Rounder
14893,Player_14893,20,35,Bowler
14894,Player_14894,5,20,Batsman
14895,Player_14895,19,26,All-Rounder
14896,Player_14896,13,25,Goalkeeper
14897,Player_14897,11,37,Defender
14898,Player_14898,1,28,Batsman
14899,Player_14899,15,28,Batsman
14900,Player_14900,18,25,All-Rounder
14901,Player_14901,16,39,Goalkeeper
14902,Player_14902,9,18,Goalkeeper
14903,Player_14903,1,19,Bowler
14904,Player_14904,11,37,Goalkeeper
14905,Player_14905,9,21,All-Rounder
14906,Player_14906,11,19,Batsman
14907,Player_14907,13,19,Batsman
14908,Player_14908,2,30,Goalkeeper
14909,Player_14909,14,39,Defender
14910,Player_14910,6,38,Bowler
14911,Player_14911,8,37,Goalkeeper
14912,Player_14912,18,23,All-Rounder
14913,Player_14913,16,21,Bowler
14914,Player_14914,12,32,Goalkeeper
14915,Player_14915,11,20,Bowler
14916,Player_14916,6,21,Defender
14917,Player_14917,3,34,All-Rounder
14918,Player_14918,14,23,Goalkeeper
14919,Player_14919,2,19,Batsman
14920,Player_14920,11,37,All-Rounder
14921,Player_14921,3,30,Defender
14922,Player_14922,18,32,Defender
14923,Player_14923,1,22,Batsman
14924,Player_14924,1,36,All-Rounder
14925,Player_14925,12,23,Goalkeeper
14926,Player_14926,15,34,Batsman
14927,Player_14927,5,18,Goalkeeper
14928,Player_14928,6,19,Bowler
14929,Player_14929,16,18,Goalkeeper
14930,Player_14930,12,25,Bowler
14931,Player_14931,12,21,Goalkeeper
14932,Player_14932,3,35,Bowler
14933,Player_14933,2,26,All-Rounder
14934,Player_14934,7,32,Defender
14935,Player_14935,2,33,All-Rounder
14936,Player_14936,7,38,Batsman
14937,Player_14937,11,20,All-Rounder
14938,Player_14938,11,18,All-Rounder
14939,Player_14939,14,30,Defender
14940,Player_14940,3,31,All-Rounder
14941,Player_14941,14,23,Batsman
14942,Player_14942,11,22,All-Rounder
14943,Player_14943,4,22,All-Rounder
14944,Player_14944,17,21,All-Rounder
14945,Player_14945,16,38,All-Rounder
14946,Player_14946,3,29,Defender
14947,Player_14947,10,31,Defender
14948,Player_14948,15,31,Batsman
14949,Player_14949,8,28,Batsman
14950,Player_14950,18,39,Batsman
14951,Player_14951,3,27,All-Rounder
14952,Player_14952,7,27,Goalkeeper
14953,Player_14953,10,26,All-Rounder
14954,Player_14954,20,19,Goalkeeper
14955,Player_14955,9,31,Batsman
14956,Player_14956,14,24,All-Rounder
14957,Player_14957,14,34,Batsman
14958,Player_14958,11,37,Defender
14959,Player_14959,1,25,Batsman
14960,Player_14960,4,37,All-Rounder
14961,Player_14961,6,21,Defender
14962,Player_14962,5,22,Defender
14963,Player_14963,3,30,Goalkeeper
14964,Player_14964,2,24,Bowler
14965,Player_14965,3,23,Defender
14966,Player_14966,9,34,Bowler
14967,Player_14967,19,23,Batsman
14968,Player_14968,19,36,Batsman
14969,Player_14969,17,20,Defender
14970,Player_14970,18,26,Goalkeeper
14971,Player_14971,11,38,Batsman
14972,Player_14972,12,32,Bowler
14973,Player_14973,3,25,Defender
14974,Player_14974,18,32,Defender
14975,Player_14975,6,18,Goalkeeper
14976,Player_14976,7,25,Defender
14977,Player_14977,1,21,All-Rounder
14978,Player_14978,6,39,Bowler
14979,Player_14979,18,27,All-Rounder
14980,Player_14980,13,33,All-Rounder
14981,Player_14981,19,35,Bowler
14982,Player_14982,7,21,Defender
14983,Player_14983,19,25,Defender
14984,Player_14984,9,21,All-Rounder
14985,Player_14985,3,27,Bowler
14986,Player_14986,12,37,Batsman
14987,Player_14987,20,21,Bowler
14988,Player_14988,18,33,All-Rounder
14989,Player_14989,8,29,Bowler
14990,Player_14990,9,27,Bowler
14991,Player_14991,13,28,Batsman
14992,Player_14992,8,19,Goalkeeper
14993,Player_14993,10,33,Goalkeeper
14994,Player_14994,17,36,Batsman
14995,Player_14995,7,29,Bowler
14996,Player_14996,17,21,All-Rounder
14997,Player_14997,18,34,Batsman
14998,Player_14998,2,29,Goalkeeper
14999,Player_14999,3,33,Goalkeeper
15000,Player_15000,19,20,Batsman
15001,Player_15001,1,19,Bowler
15002,Player_15002,10,24,Defender
15003,Player_15003,14,23,All-Rounder
15004,Player_15004,13,18,Defender
15005,Player_15005,9,32,All-Rounder
15006,Player_15006,6,29,Defender
15007,Player_15007,6,30,Defender
15008,Player_15008,19,25,All-Rounder
15009,Player_15009,10,26,All-Rounder
15010,Player_15010,3,18,Goalkeeper
15011,Player_15011,18,22,Bowler
15012,Player_15012,19,24,Bowler
15013,Player_15013,5,35,Goalkeeper
15014,Player_15014,11,39,Defender
15015,Player_15015,10,25,All-Rounder
15016,Player_15016,17,27,Batsman
15017,Player_15017,4,25,Defender
15018,Player_15018,18,29,Bowler
15019,Player_15019,18,33,All-Rounder
15020,Player_15020,1,29,Goalkeeper
15021,Player_15021,14,39,Defender
15022,Player_15022,8,39,Batsman
15023,Player_15023,2,20,Defender
15024,Player_15024,19,35,Goalkeeper
15025,Player_15025,15,22,Batsman
15026,Player_15026,2,31,Defender
15027,Player_15027,4,37,Goalkeeper
15028,Player_15028,1,38,Defender
15029,Player_15029,19,33,All-Rounder
15030,Player_15030,10,39,Defender
15031,Player_15031,1,23,Goalkeeper
15032,Player_15032,20,33,Bowler
15033,Player_15033,15,37,Goalkeeper
15034,Player_15034,4,31,Defender
15035,Player_15035,7,37,All-Rounder
15036,Player_15036,7,22,Bowler
15037,Player_15037,18,31,Goalkeeper
15038,Player_15038,13,28,Bowler
15039,Player_15039,10,38,All-Rounder
15040,Player_15040,8,26,Batsman
15041,Player_15041,10,37,Bowler
15042,Player_15042,14,24,Goalkeeper
15043,Player_15043,14,22,All-Rounder
15044,Player_15044,20,32,Goalkeeper
15045,Player_15045,11,30,All-Rounder
15046,Player_15046,6,29,Goalkeeper
15047,Player_15047,1,32,All-Rounder
15048,Player_15048,19,36,Defender
15049,Player_15049,7,36,Goalkeeper
15050,Player_15050,18,27,All-Rounder
15051,Player_15051,3,34,Batsman
15052,Player_15052,20,33,All-Rounder
15053,Player_15053,11,22,Batsman
15054,Player_15054,5,21,Bowler
15055,Player_15055,19,39,All-Rounder
15056,Player_15056,2,27,Bowler
15057,Player_15057,4,38,Bowler
15058,Player_15058,10,23,Defender
15059,Player_15059,2,28,All-Rounder
15060,Player_15060,8,28,Defender
15061,Player_15061,1,33,Defender
15062,Player_15062,6,31,Bowler
15063,Player_15063,11,36,Goalkeeper
15064,Player_15064,10,39,Bowler
15065,Player_15065,13,21,Bowler
15066,Player_15066,1,22,Batsman
15067,Player_15067,2,39,Goalkeeper
15068,Player_15068,3,36,Bowler
15069,Player_15069,9,34,Goalkeeper
15070,Player_15070,5,35,Batsman
15071,Player_15071,10,25,Goalkeeper
15072,Player_15072,10,21,All-Rounder
15073,Player_15073,12,35,Batsman
15074,Player_15074,18,28,Goalkeeper
15075,Player_15075,1,31,Defender
15076,Player_15076,3,30,Goalkeeper
15077,Player_15077,5,33,Batsman
15078,Player_15078,17,29,Defender
15079,Player_15079,8,26,Goalkeeper
15080,Player_15080,17,24,Goalkeeper
15081,Player_15081,9,27,Batsman
15082,Player_15082,6,34,Defender
15083,Player_15083,17,35,Defender
15084,Player_15084,8,24,Goalkeeper
15085,Player_15085,7,20,All-Rounder
15086,Player_15086,7,32,Batsman
15087,Player_15087,15,33,Batsman
15088,Player_15088,7,38,Bowler
15089,Player_15089,8,34,Defender
15090,Player_15090,9,30,Defender
15091,Player_15091,15,20,Bowler
15092,Player_15092,2,37,Goalkeeper
15093,Player_15093,7,37,Goalkeeper
15094,Player_15094,15,22,Batsman
15095,Player_15095,18,26,Goalkeeper
15096,Player_15096,18,35,All-Rounder
15097,Player_15097,10,28,All-Rounder
15098,Player_15098,18,28,All-Rounder
15099,Player_15099,1,33,Bowler
15100,Player_15100,7,25,All-Rounder
15101,Player_15101,3,19,Bowler
15102,Player_15102,14,38,Batsman
15103,Player_15103,12,27,Batsman
15104,Player_15104,14,23,All-Rounder
15105,Player_15105,4,21,Bowler
15106,Player_15106,13,38,All-Rounder
15107,Player_15107,16,22,Goalkeeper
15108,Player_15108,16,28,Bowler
15109,Player_15109,5,29,Bowler
15110,Player_15110,20,33,Bowler
15111,Player_15111,6,37,Bowler
15112,Player_15112,6,38,Goalkeeper
15113,Player_15113,18,31,All-Rounder
15114,Player_15114,6,31,Batsman
15115,Player_15115,7,37,Defender
15116,Player_15116,16,37,Defender
15117,Player_15117,9,32,Bowler
15118,Player_15118,13,25,Bowler
15119,Player_15119,12,22,Batsman
15120,Player_15120,19,26,Defender
15121,Player_15121,1,38,Bowler
15122,Player_15122,8,33,Goalkeeper
15123,Player_15123,4,20,Defender
15124,Player_15124,19,29,Goalkeeper
15125,Player_15125,5,24,Batsman
15126,Player_15126,17,34,Batsman
15127,Player_15127,3,32,Defender
15128,Player_15128,19,32,All-Rounder
15129,Player_15129,1,29,Defender
15130,Player_15130,1,38,Goalkeeper
15131,Player_15131,20,19,All-Rounder
15132,Player_15132,9,25,Goalkeeper
15133,Player_15133,5,39,Goalkeeper
15134,Player_15134,7,22,Goalkeeper
15135,Player_15135,6,20,Bowler
15136,Player_15136,17,18,All-Rounder
15137,Player_15137,17,33,Bowler
15138,Player_15138,13,27,Bowler
15139,Player_15139,12,27,Goalkeeper
15140,Player_15140,4,28,Batsman
15141,Player_15141,8,29,Defender
15142,Player_15142,5,25,Batsman
15143,Player_15143,5,22,Goalkeeper
15144,Player_15144,13,26,Defender
15145,Player_15145,11,28,Defender
15146,Player_15146,8,32,Goalkeeper
15147,Player_15147,8,34,Bowler
15148,Player_15148,1,28,Defender
15149,Player_15149,13,30,Defender
15150,Player_15150,5,34,Defender
15151,Player_15151,8,24,Defender
15152,Player_15152,17,26,All-Rounder
15153,Player_15153,13,35,Bowler
15154,Player_15154,9,35,All-Rounder
15155,Player_15155,2,27,All-Rounder
15156,Player_15156,19,29,Goalkeeper
15157,Player_15157,20,35,Bowler
15158,Player_15158,17,38,Batsman
15159,Player_15159,7,26,Bowler
15160,Player_15160,3,26,Batsman
15161,Player_15161,19,27,Defender
15162,Player_15162,19,18,Batsman
15163,Player_15163,9,28,Batsman
15164,Player_15164,10,31,Batsman
15165,Player_15165,14,27,Defender
15166,Player_15166,18,31,Defender
15167,Player_15167,15,36,All-Rounder
15168,Player_15168,1,27,Batsman
15169,Player_15169,6,34,Bowler
15170,Player_15170,15,19,Goalkeeper
15171,Player_15171,6,39,All-Rounder
15172,Player_15172,18,31,Batsman
15173,Player_15173,1,35,All-Rounder
15174,Player_15174,3,19,Batsman
15175,Player_15175,17,37,Batsman
15176,Player_15176,16,36,All-Rounder
15177,Player_15177,8,25,Batsman
15178,Player_15178,17,23,Batsman
15179,Player_15179,8,37,Goalkeeper
15180,Player_15180,17,24,Bowler
15181,Player_15181,9,30,Defender
15182,Player_15182,12,19,Goalkeeper
15183,Player_15183,19,39,Defender
15184,Player_15184,4,24,Defender
15185,Player_15185,11,18,Bowler
15186,Player_15186,4,23,Goalkeeper
15187,Player_15187,14,33,Batsman
15188,Player_15188,14,25,Bowler
15189,Player_15189,6,30,Batsman
15190,Player_15190,17,35,Batsman
15191,Player_15191,2,31,Batsman
15192,Player_15192,8,35,Batsman
15193,Player_15193,4,21,Goalkeeper
15194,Player_15194,10,32,Defender
15195,Player_15195,7,22,Defender
15196,Player_15196,4,38,Goalkeeper
15197,Player_15197,16,31,Defender
15198,Player_15198,14,33,Bowler
15199,Player_15199,16,32,Batsman
15200,Player_15200,9,28,Batsman
15201,Player_15201,4,19,Batsman
15202,Player_15202,6,35,All-Rounder
15203,Player_15203,1,21,Bowler
15204,Player_15204,7,32,All-Rounder
15205,Player_15205,1,29,Goalkeeper
15206,Player_15206,19,20,All-Rounder
15207,Player_15207,8,21,Defender
15208,Player_15208,3,38,Defender
15209,Player_15209,1,33,Bowler
15210,Player_15210,1,23,All-Rounder
15211,Player_15211,7,19,All-Rounder
15212,Player_15212,13,39,Batsman
15213,Player_15213,1,26,Bowler
15214,Player_15214,16,29,Batsman
15215,Player_15215,14,29,Bowler
15216,Player_15216,4,31,Bowler
15217,Player_15217,12,34,All-Rounder
15218,Player_15218,12,26,Batsman
15219,Player_15219,17,29,Goalkeeper
15220,Player_15220,15,27,Batsman
15221,Player_15221,10,28,Goalkeeper
15222,Player_15222,3,19,Defender
15223,Player_15223,20,33,Bowler
15224,Player_15224,20,18,Batsman
15225,Player_15225,12,39,Bowler
15226,Player_15226,1,18,Batsman
15227,Player_15227,1,39,Defender
15228,Player_15228,10,19,Batsman
15229,Player_15229,18,29,Defender
15230,Player_15230,15,37,Bowler
15231,Player_15231,2,35,All-Rounder
15232,Player_15232,17,29,Goalkeeper
15233,Player_15233,8,18,Bowler
15234,Player_15234,9,28,All-Rounder
15235,Player_15235,20,19,Bowler
15236,Player_15236,11,29,Bowler
15237,Player_15237,6,19,Batsman
15238,Player_15238,14,34,Defender
15239,Player_15239,1,23,Defender
15240,Player_15240,7,33,Batsman
15241,Player_15241,9,36,Batsman
15242,Player_15242,11,23,Bowler
15243,Player_15243,16,24,Defender
15244,Player_15244,19,36,Bowler
15245,Player_15245,2,37,All-Rounder
15246,Player_15246,15,34,All-Rounder
15247,Player_15247,3,23,Batsman
15248,Player_15248,4,32,Defender
15249,Player_15249,20,39,All-Rounder
15250,Player_15250,7,26,Defender
15251,Player_15251,12,19,Defender
15252,Player_15252,4,22,Goalkeeper
15253,Player_15253,10,38,All-Rounder
15254,Player_15254,6,22,All-Rounder
15255,Player_15255,14,29,Bowler
15256,Player_15256,3,27,Bowler
15257,Player_15257,17,21,Defender
15258,Player_15258,11,29,Batsman
15259,Player_15259,10,32,Bowler
15260,Player_15260,10,27,Bowler
15261,Player_15261,10,35,Defender
15262,Player_15262,3,22,All-Rounder
15263,Player_15263,15,30,Bowler
15264,Player_15264,17,21,Batsman
15265,Player_15265,18,26,Defender
15266,Player_15266,19,35,All-Rounder
15267,Player_15267,19,20,Goalkeeper
15268,Player_15268,12,28,Batsman
15269,Player_15269,5,21,All-Rounder
15270,Player_15270,16,26,Defender
15271,Player_15271,15,29,Goalkeeper
15272,Player_15272,15,27,Batsman
15273,Player_15273,6,27,Bowler
15274,Player_15274,12,26,Bowler
15275,Player_15275,2,27,Batsman
15276,Player_15276,20,26,Bowler
15277,Player_15277,9,18,Defender
15278,Player_15278,4,39,Batsman
15279,Player_15279,5,33,Batsman
15280,Player_15280,8,31,Bowler
15281,Player_15281,10,30,Batsman
15282,Player_15282,7,23,Goalkeeper
15283,Player_15283,14,31,Batsman
15284,Player_15284,5,25,Bowler
15285,Player_15285,16,35,Bowler
15286,Player_15286,15,37,Bowler
15287,Player_15287,5,18,Bowler
15288,Player_15288,3,29,Defender
15289,Player_15289,10,28,Bowler
15290,Player_15290,5,30,Goalkeeper
15291,Player_15291,15,21,Batsman
15292,Player_15292,18,23,All-Rounder
15293,Player_15293,8,39,All-Rounder
15294,Player_15294,2,30,Defender
15295,Player_15295,8,39,All-Rounder
15296,Player_15296,8,30,Bowler
15297,Player_15297,4,23,All-Rounder
15298,Player_15298,19,39,Goalkeeper
15299,Player_15299,18,21,Bowler
15300,Player_15300,1,38,All-Rounder
15301,Player_15301,20,20,Bowler
15302,Player_15302,15,32,Defender
15303,Player_15303,18,28,Goalkeeper
15304,Player_15304,12,19,Batsman
15305,Player_15305,1,34,Bowler
15306,Player_15306,7,19,Goalkeeper
15307,Player_15307,19,38,Defender
15308,Player_15308,1,18,Defender
15309,Player_15309,7,22,Goalkeeper
15310,Player_15310,2,37,All-Rounder
15311,Player_15311,7,34,Goalkeeper
15312,Player_15312,19,18,All-Rounder
15313,Player_15313,13,24,All-Rounder
15314,Player_15314,5,20,Goalkeeper
15315,Player_15315,19,33,Defender
15316,Player_15316,1,33,Batsman
15317,Player_15317,1,29,Batsman
15318,Player_15318,18,26,Goalkeeper
15319,Player_15319,1,31,Bowler
15320,Player_15320,5,29,Goalkeeper
15321,Player_15321,9,33,Batsman
15322,Player_15322,12,34,Goalkeeper
15323,Player_15323,9,29,Defender
15324,Player_15324,18,21,Batsman
15325,Player_15325,11,34,Batsman
15326,Player_15326,1,18,Batsman
15327,Player_15327,19,38,Defender
15328,Player_15328,10,34,Batsman
15329,Player_15329,2,28,Bowler
15330,Player_15330,7,36,Batsman
15331,Player_15331,20,35,Goalkeeper
15332,Player_15332,2,37,Bowler
15333,Player_15333,19,19,All-Rounder
15334,Player_15334,6,26,Batsman
15335,Player_15335,10,26,All-Rounder
15336,Player_15336,9,29,All-Rounder
15337,Player_15337,8,30,Defender
15338,Player_15338,11,33,Goalkeeper
15339,Player_15339,9,30,Goalkeeper
15340,Player_15340,20,31,All-Rounder
15341,Player_15341,20,24,Defender
15342,Player_15342,9,19,Bowler
15343,Player_15343,8,29,Batsman
15344,Player_15344,15,34,Bowler
15345,Player_15345,2,22,Batsman
15346,Player_15346,1,37,All-Rounder
15347,Player_15347,9,27,Defender
15348,Player_15348,9,35,Defender
15349,Player_15349,13,20,Goalkeeper
15350,Player_15350,8,30,Goalkeeper
15351,Player_15351,5,30,Bowler
15352,Player_15352,3,27,Goalkeeper
15353,Player_15353,4,19,Batsman
15354,Player_15354,17,33,Defender
15355,Player_15355,16,21,Defender
15356,Player_15356,16,36,All-Rounder
15357,Player_15357,20,22,All-Rounder
15358,Player_15358,3,24,Bowler
15359,Player_15359,6,26,All-Rounder
15360,Player_15360,1,22,Batsman
15361,Player_15361,16,25,Goalkeeper
15362,Player_15362,15,19,Goalkeeper
15363,Player_15363,7,39,Bowler
15364,Player_15364,2,37,Goalkeeper
15365,Player_15365,10,37,Defender
15366,Player_15366,15,24,Goalkeeper
15367,Player_15367,6,21,All-Rounder
15368,Player_15368,2,38,Defender
15369,Player_15369,17,32,All-Rounder
15370,Player_15370,1,35,All-Rounder
15371,Player_15371,1,19,Bowler
15372,Player_15372,4,31,Bowler
15373,Player_15373,20,27,Defender
15374,Player_15374,16,22,Goalkeeper
15375,Player_15375,8,29,Batsman
15376,Player_15376,1,27,Goalkeeper
15377,Player_15377,19,35,Defender
15378,Player_15378,11,23,Batsman
15379,Player_15379,17,39,All-Rounder
15380,Player_15380,10,29,All-Rounder
15381,Player_15381,12,18,Batsman
15382,Player_15382,9,24,All-Rounder
15383,Player_15383,7,29,Goalkeeper
15384,Player_15384,12,24,Bowler
15385,Player_15385,15,26,Goalkeeper
15386,Player_15386,8,37,All-Rounder
15387,Player_15387,17,32,Bowler
15388,Player_15388,5,29,Goalkeeper
15389,Player_15389,14,30,All-Rounder
15390,Player_15390,2,39,Goalkeeper
15391,Player_15391,16,21,All-Rounder
15392,Player_15392,17,27,Defender
15393,Player_15393,3,20,Batsman
15394,Player_15394,1,22,All-Rounder
15395,Player_15395,18,21,Goalkeeper
15396,Player_15396,18,36,All-Rounder
15397,Player_15397,4,32,All-Rounder
15398,Player_15398,15,24,Goalkeeper
15399,Player_15399,19,39,Goalkeeper
15400,Player_15400,19,20,Bowler
15401,Player_15401,10,33,All-Rounder
15402,Player_15402,5,32,Defender
15403,Player_15403,19,35,Batsman
15404,Player_15404,11,20,All-Rounder
15405,Player_15405,7,31,Goalkeeper
15406,Player_15406,5,18,Bowler
15407,Player_15407,20,24,All-Rounder
15408,Player_15408,12,19,Defender
15409,Player_15409,19,27,Goalkeeper
15410,Player_15410,15,33,Defender
15411,Player_15411,12,29,Defender
15412,Player_15412,4,35,Batsman
15413,Player_15413,12,23,Batsman
15414,Player_15414,18,34,All-Rounder
15415,Player_15415,17,25,Batsman
15416,Player_15416,19,38,All-Rounder
15417,Player_15417,16,26,All-Rounder
15418,Player_15418,11,36,Goalkeeper
15419,Player_15419,2,19,Goalkeeper
15420,Player_15420,16,24,Bowler
15421,Player_15421,1,28,Batsman
15422,Player_15422,17,30,Bowler
15423,Player_15423,18,27,Defender
15424,Player_15424,13,32,All-Rounder
15425,Player_15425,5,38,All-Rounder
15426,Player_15426,6,24,Goalkeeper
15427,Player_15427,1,23,Defender
15428,Player_15428,10,29,All-Rounder
15429,Player_15429,5,20,All-Rounder
15430,Player_15430,1,33,Defender
15431,Player_15431,11,37,Defender
15432,Player_15432,7,26,All-Rounder
15433,Player_15433,18,27,Defender
15434,Player_15434,20,30,Batsman
15435,Player_15435,10,25,Defender
15436,Player_15436,15,23,Bowler
15437,Player_15437,4,20,Bowler
15438,Player_15438,16,29,All-Rounder
15439,Player_15439,15,26,All-Rounder
15440,Player_15440,15,26,Goalkeeper
15441,Player_15441,12,28,Defender
15442,Player_15442,8,23,Bowler
15443,Player_15443,8,19,Goalkeeper
15444,Player_15444,18,24,All-Rounder
15445,Player_15445,6,26,Batsman
15446,Player_15446,5,36,Defender
15447,Player_15447,2,35,Goalkeeper
15448,Player_15448,12,29,Batsman
15449,Player_15449,4,38,All-Rounder
15450,Player_15450,13,28,Bowler
15451,Player_15451,17,27,Goalkeeper
15452,Player_15452,16,20,Goalkeeper
15453,Player_15453,9,29,All-Rounder
15454,Player_15454,1,21,All-Rounder
15455,Player_15455,15,27,Bowler
15456,Player_15456,12,19,Bowler
15457,Player_15457,5,29,Bowler
15458,Player_15458,18,28,Batsman
15459,Player_15459,20,31,Batsman
15460,Player_15460,2,32,All-Rounder
15461,Player_15461,4,31,Goalkeeper
15462,Player_15462,15,29,Batsman
15463,Player_15463,6,19,All-Rounder
15464,Player_15464,12,19,Batsman
15465,Player_15465,18,18,Bowler
15466,Player_15466,20,37,All-Rounder
15467,Player_15467,4,32,Bowler
15468,Player_15468,1,39,Defender
15469,Player_15469,15,27,Goalkeeper
15470,Player_15470,18,37,Bowler
15471,Player_15471,14,18,Goalkeeper
15472,Player_15472,3,18,All-Rounder
15473,Player_15473,15,18,Defender
15474,Player_15474,5,28,Goalkeeper
15475,Player_15475,3,29,Batsman
15476,Player_15476,7,32,All-Rounder
15477,Player_15477,6,31,Defender
15478,Player_15478,1,18,Batsman
15479,Player_15479,19,18,Batsman
15480,Player_15480,7,23,Defender
15481,Player_15481,4,39,Bowler
15482,Player_15482,12,20,Defender
15483,Player_15483,20,31,Defender
15484,Player_15484,18,23,Defender
15485,Player_15485,9,25,Goalkeeper
15486,Player_15486,19,37,Bowler
15487,Player_15487,4,32,All-Rounder
15488,Player_15488,1,34,Batsman
15489,Player_15489,9,26,Goalkeeper
15490,Player_15490,15,33,Bowler
15491,Player_15491,8,18,Defender
15492,Player_15492,15,33,Goalkeeper
15493,Player_15493,15,36,Goalkeeper
15494,Player_15494,18,26,Batsman
15495,Player_15495,7,34,All-Rounder
15496,Player_15496,18,23,Bowler
15497,Player_15497,16,31,Bowler
15498,Player_15498,2,35,Bowler
15499,Player_15499,4,38,Defender
15500,Player_15500,20,31,Defender
15501,Player_15501,16,24,Goalkeeper
15502,Player_15502,3,27,All-Rounder
15503,Player_15503,2,33,Batsman
15504,Player_15504,3,24,Batsman
15505,Player_15505,5,37,All-Rounder
15506,Player_15506,2,23,Bowler
15507,Player_15507,19,23,All-Rounder
15508,Player_15508,20,24,Batsman
15509,Player_15509,2,39,Defender
15510,Player_15510,2,34,All-Rounder
15511,Player_15511,20,25,Goalkeeper
15512,Player_15512,18,19,Defender
15513,Player_15513,20,36,Goalkeeper
15514,Player_15514,14,38,Goalkeeper
15515,Player_15515,15,39,All-Rounder
